timestamp,acc_x,acc_y,acc_z
2025-05-01 08:00:00,0.27787310332895765,0.03710906227531378,0.8614547407957471
2025-05-01 08:01:00,0.32847838356626635,-0.1103531972881423,0.1331313336461841
2025-05-01 08:02:00,-0.3817751042100477,-0.4312139999910902,0.3195295981046666
2025-05-01 08:03:00,-0.2045343003800793,0.5150609383108133,-0.26021551920877234
2025-05-01 08:04:00,0.009715591508299336,-0.41907763024892647,-0.1405286253529951
2025-05-01 08:05:00,-0.07742375387895092,0.25844341323644116,-0.17577261553643492
2025-05-01 08:06:00,-0.06638365866342064,-0.26191906220412237,0.22053331439228774
2025-05-01 08:07:00,-0.1630058738959956,-0.049952369035332345,0.57641538081827
2025-05-01 08:08:00,0.2588054560467173,0.127798090143094,-0.49364600472028136
2025-05-01 08:09:00,0.3378279549956291,-0.18298996265811063,-0.24060338527235656
2025-05-01 08:10:00,-0.4013681070635542,-0.3082044128543305,0.5969341757538376
2025-05-01 08:11:00,0.26289660431104067,-0.49752863955393445,-0.432387801341456
2025-05-01 08:12:00,-0.17529765198861735,0.24354127460693867,-0.8327922656335738
2025-05-01 08:13:00,0.2711821197601267,0.4735078727752593,-0.17777703428601077
2025-05-01 08:14:00,0.3400863942904313,0.08250786800650806,-0.1579138828586415
2025-05-01 08:15:00,0.7261512110767745,0.8209651054893765,0.18515149576174542
2025-05-01 08:16:00,-0.5812562168991421,-0.037338205278871064,0.6218710246470636
2025-05-01 08:17:00,0.12933939637934241,0.4879697849520801,0.35954134914850827
2025-05-01 08:18:00,0.30760388263967414,-0.10455786367852637,0.37653894775268815
2025-05-01 08:19:00,0.09703716986545081,-0.2760995573687741,0.5030578898828574
2025-05-01 08:20:00,0.42045843102178204,-0.07676573886398125,-0.01181881890165979
2025-05-01 08:21:00,-0.06533345753810971,0.3328077196340368,-0.5392704904979934
2025-05-01 08:22:00,-0.28459613018101143,0.12094458708187875,0.5013183322796525
2025-05-01 08:23:00,-0.3060811595104638,0.39853108070154936,-0.7546657227407851
2025-05-01 08:24:00,0.030182856981447112,-0.8879834445671435,-0.6817735821655817
2025-05-01 08:25:00,-0.5511059201586282,0.5545472408904739,-0.3504349990250746
2025-05-01 08:26:00,0.10668430341243831,0.11810918986261534,-0.023421921985282663
2025-05-01 08:27:00,-0.06942072156349315,-0.5782612783701321,0.313070740524724
2025-05-01 08:28:00,-0.316842466110324,0.5928605858162257,0.4172617070621953
2025-05-01 08:29:00,-0.15183264611955086,0.599526853879098,-0.3247618948334051
2025-05-01 08:30:00,-0.09475140451586671,0.21406691083166698,0.07734571416419778
2025-05-01 08:31:00,-0.3723125599007502,-0.5525760859875818,0.2363924259852441
2025-05-01 08:32:00,-0.048108958275859426,0.6843220926782478,-0.02135805607186561
2025-05-01 08:33:00,0.380032892075685,-0.3890113634087462,0.006994479978447682
2025-05-01 08:34:00,-0.32081155006984047,-0.01962588277453424,0.17365653270291737
2025-05-01 08:35:00,-0.21422559872128588,0.3086801137853741,0.2282247911265484
2025-05-01 08:36:00,0.32185483012654426,-0.16926614383458427,-0.30485941327453836
2025-05-01 08:37:00,-0.24915164432464346,-0.31637862632671054,0.5424499110900298
2025-05-01 08:38:00,0.24362130911479382,0.23466864272347987,0.030460897305964175
2025-05-01 08:39:00,-0.11913228050674357,0.16508475457234098,-0.10666786414557126
2025-05-01 08:40:00,-0.3412933610665869,-0.6277888265555202,-0.10390892809796837
2025-05-01 08:41:00,0.40507492412432367,0.05701605973114315,-0.433571995554308
2025-05-01 08:42:00,-0.14422166447742577,0.5473434845006458,-0.5160713111200969
2025-05-01 08:43:00,-0.262220277515914,-0.5565897379108277,0.0684401603429937
2025-05-01 08:44:00,0.414319156237612,0.3694217440316483,-0.38008986892554275
2025-05-01 08:45:00,0.5504248402284442,0.08120244606796445,0.08231688433406038
2025-05-01 08:46:00,0.6231266655242576,0.042018523248809975,-0.07514948170993863
2025-05-01 08:47:00,-0.25670113153960183,-0.12126588214495455,-0.3460342448901954
2025-05-01 08:48:00,0.31584388266500896,0.3266906893771601,-0.3967679050835519
2025-05-01 08:49:00,-0.03664302021152118,-0.7307725819063984,0.3703327779106429
2025-05-01 08:50:00,0.12919341966446485,-0.5820485592592286,0.051214689955692706
2025-05-01 08:51:00,0.5897723673204655,0.7002230570471906,-0.38668924602254706
2025-05-01 08:52:00,-0.3680822529548375,-0.4629597989194957,-0.0053022907645923914
2025-05-01 08:53:00,-0.31510618954353836,-0.7151435977650992,0.28604584334628574
2025-05-01 08:54:00,0.5212432202160636,-0.25827206039247563,0.3727348086389651
2025-05-01 08:55:00,-0.30557322368552303,-0.723806737250584,0.4633728030288349
2025-05-01 08:56:00,0.13474207181184697,-0.2781535855853003,0.2957254991147806
2025-05-01 08:57:00,0.0432392620770412,-0.16353482880678655,0.44647145139876615
2025-05-01 08:58:00,-0.15904098329541685,0.28490327258414755,0.008934140858986767
2025-05-01 08:59:00,-0.16357297184442465,-0.5444597117797,-0.04167176600468448
2025-05-01 09:00:00,-0.7918071146650004,-0.5714428768227754,-0.6157049206755043
2025-05-01 09:01:00,0.09827485878589538,-0.7188829293009121,0.02225953461781951
2025-05-01 09:02:00,-0.6501843473755126,0.14774675581941482,0.2592177400868018
2025-05-01 09:03:00,-0.33350602781148353,-0.13102858924009694,-0.32372575243154794
2025-05-01 09:04:00,-0.4670096912834885,-0.20325735565815553,0.5634045033273177
2025-05-01 09:05:00,-0.18357648549145306,-0.1901012064140545,0.3263126133623526
2025-05-01 09:06:00,-0.594838603901193,0.053318284872893563,0.49132194371876703
2025-05-01 09:07:00,0.13909581533494478,0.1464064717919987,0.32166834863976596
2025-05-01 09:08:00,-0.5811948692441873,0.35277597699211677,-0.19699282508813906
2025-05-01 09:09:00,-0.6593483116240761,0.5930308449988182,0.4262133070012804
2025-05-01 09:10:00,-0.1219953902054432,0.13577050188493495,-0.052506216332436295
2025-05-01 09:11:00,0.16024344819339353,0.17823665927512594,-0.42952928654195105
2025-05-01 09:12:00,0.15693662782127335,-0.2378366774886489,0.015522691668175529
2025-05-01 09:13:00,-0.06608230671687416,0.10973897021896906,-0.22442768270739355
2025-05-01 09:14:00,0.17519926121017604,0.35683601018942634,0.2602364842439185
2025-05-01 09:15:00,0.9957655837041168,-0.29319494150472963,-0.178870806008429
2025-05-01 09:16:00,0.18047999182041213,0.02719404173624214,0.006698324369600996
2025-05-01 09:17:00,0.2498439601966128,0.31021438966621007,-0.3425264211917192
2025-05-01 09:18:00,0.5627325291542971,0.3504450253952133,-0.42513945368135175
2025-05-01 09:19:00,-0.7918966157956643,-0.21948138911622161,-0.6035661115613971
2025-05-01 09:20:00,0.7958330775437256,-0.3295941247535313,-0.17207203203882382
2025-05-01 09:21:00,-0.406525899137883,0.11343212598301158,0.43516749278854044
2025-05-01 09:22:00,0.5310556196162864,-0.3819364863591898,0.18863528281017106
2025-05-01 09:23:00,0.2569465110830875,-0.22665585444322464,-0.050179888334555584
2025-05-01 09:24:00,0.2558758502499401,0.18745369985642557,0.11963499462432643
2025-05-01 09:25:00,0.060534220665454365,0.2132955005504781,0.15853746444439187
2025-05-01 09:26:00,0.17977257314212813,0.4020927447291527,1.0027880484491218
2025-05-01 09:27:00,-0.6963460629883089,-0.2658139527667715,0.08587773823630562
